OrderID,CustomerID,ProductName,Brand,Raw_Weight,Country,OrderDate,UnitPrice,Month,Year
REC-231742,11533,Biscuits Tacos,Reda Food,Subjective,Morocco,2024-06-25,7.47,June,2024
REC-505283,11007,Dark chocolate,Marks  Spencer,Subjective,United Kingdom,2025-10-30,3.88,October,2025
REC-405146,5025,PEANUTS ROASTED & SALTED,Alesto,250 g,Belgium,2025-02-08,21.93,February,2025
REC-419555,14119,Roudor,St Michel,150 g,France,2024-03-31,1.02,March,2024
REC-885496,9271,Tartined Craquantes Châtaigne,Jardin bio La Nature,150 g,France,2025-02-10,5.7,February,2025
REC-432435,12770,Crunchy,Be,34g,Morocco,2025-09-12,8.15,September,2025
REC-503925,8359,Chips recette paysanne nature,Lays,155 g,France,2025-03-18,17.38,March,2025
REC-109081,9704,Ready Salted Crisps,Walkers,Subjective,United Kingdom,2026-01-11,2.11,January,2026
REC-801714,12355,Fine milled oatcakes,Nairns,4 pouches of 8 oatcakes (250 g,United Kingdom,2024-08-29,9.84,August,2024
REC-789642,14617,Prince Multicéréales Goût Chocolat Au Blé Complet,Notknown,293 g ℮ (15 biscuits,France,2025-09-24,7.03,September,2025
REC-501122,8459,Nutella biscuits fergulf,Ferrero Nutella,166 g,France,2025-10-28,2.76,October,2025
REC-425316,8036,Pringles Paprika,Notknown,40g,France,2025-09-25,20.8,September,2025
REC-673861,8907,Chocolate For Change Single Origin 85% Cocoa Dark Chocolate,Coop,100 g,United Kingdom,2024-04-26,4.85,April,2024
REC-923949,14607,Dark Chocolate,Sainsburys,Subjective,United Kingdom,2025-04-14,2.71,April,2025
REC-975360,8850,Pain au lait bio x12 420g,la boulangre,420 g,France,2026-01-26,5.26,January,2026
REC-171363,11285,Hohos,Notknown,Subjective,Mexico,2024-09-26,23.3,September,2024
REC-610460,8398,Protein Salted Caramel Nut,Notknown,40g,France,2024-11-08,7.75,November,2024
REC-403782,7698,LU - Grany pommes,LU,125 g (x6,France,2026-01-24,24.67,January,2026
REC-777889,11571,Pim's - Framboise,Lu,150 g,Belgium,2024-12-31,5.69,December,2024
REC-327239,13402,Paahdettu maapähkinä,Alesto,200 g,France,2024-06-30,3.51,June,2024
REC-326397,9991,Chocolat noir 80% Équateur intense et floral,Ethiquable,100 g,France,2025-10-27,16.41,October,2025
REC-690278,14683,Chocolate negro 85% cacao,Hacendado,100.g.,Spain,2024-12-07,3.83,December,2024
REC-102120,7648,Milk Chocolate,Fin Carr,100g,Bulgaria,2024-09-16,6.92,September,2024
REC-688832,10581,Dunkle Schokolade mit ganzen Haselnüssen,fin Carr Lidl fin Carr,100g,Belgium,2025-05-31,22.64,May,2025
REC-291490,12382,Biscuits fourrés aux framboises,Notknown,175 g,France,2025-12-15,19.27,December,2025
REC-740623,7606,M&M's peanut,Mars Wrigley,330 g,Belgium,2025-03-31,21.82,March,2025
REC-247388,9226,Oregano Crostini Italian Bread Bites,Crosta  Mollica,150g,France,2024-09-14,16.31,September,2024
REC-118961,6135,Oat Biscuits,Notknown,200 g,New Zealand,2024-12-30,3.01,December,2024
REC-348747,6106,Excellence À la Pointe de Fleur de Sel Noir,Lindt,100 g,Belgium,2025-04-20,12.48,April,2025
REC-451588,6932,Moelleux chocolat noix,Notknown,138 g,France,2024-02-22,9.18,February,2024
REC-674481,8863,Berry Delight,Nakd,Subjective,United Kingdom,2025-01-03,12.51,January,2025
REC-933861,6676,Ovomaltine crunchy,Ovo maltine,360g,Belgium,2024-10-16,12.83,October,2024
REC-447978,8413,Crunchy Cereal Bars made with whole grain rolled oats and honey,Nature Valley,420 g,France,2025-12-10,9.55,December,2025
REC-167533,14678,Sweeties Mini,aiguebelle,Subjective,Morocco,2025-11-04,16.49,November,2025
REC-783284,10364,Cookies chocolate Chip,Sondey,225g,France,2025-02-12,2.55,February,2025
REC-159182,10578,"Love, Corn (Sea Salt",Notknown,115g,United Kingdom,2024-07-15,20.17,July,2024
REC-312884,6758,Digestive,Hacendado,400g,Spain,2025-09-04,9.92,September,2025
REC-417952,12417,Genova - Double Creme,Notknown,38g,Morocco,2025-05-09,4.13,May,2025
REC-867395,10685,Madagascar Dark Chocolate tummasuklaa,Preferred Selection,100 g,Czech Republic,2024-07-03,9.37,July,2024
REC-597548,12785,Mini BN Chocolat,BN,175g (5x35g,Belgium,2025-04-24,12.69,April,2025
REC-154012,12482,Biscuit fondant choco noir (sans sucres ajoutés,Gerbl,126 g,France,2025-06-23,11.73,June,2025
REC-245493,8880,Baguettes viennoises 340g,La Boulangre,340 g,France,2024-07-04,7.65,July,2024
REC-550722,5410,Véritable Petit écolier Pocket Chocolat au Lait,LU,250g (10 x 25g,France,2025-12-15,15.04,December,2025
REC-405850,13531,SHORTBREAD FINGERS,PATERSONS,"20 units, 300gr total",Spain,2025-11-29,11.55,November,2025
REC-758625,11017,cioccolato fondente,fin carre,200 g,Italy,2024-10-28,5.48,October,2024
REC-633365,5484,Chips sel de mer et poivre noir,Tyrrells,150g,France,2025-06-04,15.97,June,2025
REC-613708,9966,NESTLÉ DESSERT Noir 205g,Notknown,205 g,France,2024-12-15,3.54,December,2024
REC-793167,6407,Corn Thins Original,Real Foods,150g,Australia,2025-07-21,2.0,July,2025
REC-914211,14067,Marmite Crunch,graze,100 g,France,2024-07-27,22.51,July,2024
REC-815843,9336,Chipotle & lime,Manomasa,Subjective,United Kingdom,2024-11-15,3.67,November,2024
REC-508584,11539,HIGH FIBRE CREAM CRACKERS,Jacobs Jacobs,Subjective,United Kingdom,2024-10-25,12.73,October,2024
REC-236097,12806,The Original Cracker,Ritz Bakery,200 g,United Kingdom,2025-12-22,16.67,December,2025
REC-787632,11920,BARBECUE LENTIL CHIPS,PROPER,85 gram,United Kingdom,2024-11-23,4.69,November,2024
REC-473925,7936,"LU - Grany Chocolate 5 Cereals Bar x6, 125g (4.5oz",Lu,125 g,France,2025-06-16,14.74,June,2025
REC-477514,11188,Kinder Riegel Einzelpackung,Ferrero groupKinder,100 gram,Belgium,2025-05-08,6.36,May,2025
REC-105082,6224,Melloeux Fruit Rouges,Notknown,Subjective,Belgium,2024-12-16,5.46,December,2024
REC-528664,10267,Just Snax Tortilla Chips,Sainsburys basics,200 g,United Kingdom,2026-01-26,11.85,January,2026
REC-887059,7787,"Hazelnut, Pecan & Maple Oat Bars",deliciously ella,3 x 50g,United Kingdom,2024-08-23,10.4,August,2024
REC-756881,6573,"Bonne Maman - Quatre Quarts, 500g (17.6oz",Bonne Maman,500 g e,France,2024-06-14,5.56,June,2024
REC-436222,12499,Chips saveur Sel & Vinaigre,Notknown,125 g,Croatia,2025-08-07,19.51,August,2025
REC-910883,10674,Mignonnette noir de noir,Cte dorKraft FoodsMondelez International,Subjective,Belgium,2025-03-25,14.93,March,2025
REC-594096,13112,La Paille d'Or aux framboises,Lu Mondelez International,170 g,France,2024-03-09,22.58,March,2024
REC-162742,12477,Musli Oat biscuits (Blueberry,Emco,"Weigh 60g, 6 pieces inside",France,2024-11-07,17.9,November,2024
REC-404794,8005,Lightly Salted Potato chips,Kettle,25g,United Kingdom,2025-06-21,4.21,June,2025
REC-709714,9026,Curly cacahuète l'original,Notknown,160 g,Canada,2025-08-21,4.98,August,2025
REC-142011,11614,Salt and Vinegar Flavour Potato Crisps,Walkers,25 g,United Kingdom,2026-01-15,17.12,January,2026
REC-224018,7160,Belvita original - Biscuits petit déjeuner miel & pépites de chocolat,Belvita Lu Mondelez,Subjective,France,2024-05-30,13.35,May,2024
REC-450859,14600,Chocolat noir Bio,Cte dOrMondelez International,90 g,Belgium,2025-05-14,10.2,May,2025
REC-899654,7650,Chips sea salt & cider vinegar,Tyrrels,150g,France,2024-12-01,19.93,December,2024
REC-637476,10477,Ready Salted Crisps,Tesco Finest,150g,United Kingdom,2024-07-06,16.99,July,2024
REC-940651,10035,All butter shortbread fingers,Tesco,210g,United Kingdom,2024-12-02,10.44,December,2024
REC-164799,13400,The Original Speculoos,Lotus,Subjective,France,2024-06-24,19.8,June,2024
REC-269908,12654,Dark chocolate,Moser Roth,25g,United Kingdom,2024-06-27,5.52,June,2024
REC-904498,6405,Milk Single Origin Chocolate,Waitrose,100g,United Kingdom,2024-07-23,4.62,July,2024
REC-704624,11348,Snack poppé T&H,Too GoodFrance,85 g,France,2024-02-23,22.83,February,2024
REC-117145,6566,crackerbread,RYVITA,200g - 5g cad,France,2025-06-17,8.07,June,2025
REC-526147,6216,Chocolate negro 99% cacao,HACENDADO,Subjective,Spain,2025-10-02,16.56,October,2025
REC-528594,13701,Carres graines pepites de chocolat,Lidl Sondey,140 g,France,2025-01-06,15.23,January,2025
REC-559831,13836,Sucre Pure Via SpecialPatisserie,Notknown,Subjective,France,2024-04-03,4.82,April,2024
REC-646271,10486,Chips de lentilles saveur oignons caramélisés,Vico,85 g,France,2024-09-07,7.75,September,2024
REC-323617,8422,Excellence Noir Caramel à la pointe de sel,Lindt,100 g,France,2025-07-22,3.72,July,2025
REC-330558,11609,Kinder Pinguin,Kinder Ferrero,240g,France,2025-06-17,22.65,June,2025
REC-243290,5811,Gerblé cacao céréales,Gerbl,160 g,France,2025-01-07,17.72,January,2025
REC-884233,14107,Crakes choc,excelo,Subjective,Mexico,2024-06-03,23.59,June,2024
REC-386153,8164,Chocolat Tentation Noir Gourmand Amandes,Aiguebelle,Subjective,France,2024-09-30,12.82,September,2024
REC-561962,10725,Noir amandes entières,Cte dorMondelez,180 g,France,2024-06-11,10.09,June,2024
REC-724820,12941,Raffaello - Confetteria - Kokos & Mandelcreme,Ferrero,90 g,Bulgaria,2025-09-21,24.36,September,2025
REC-449605,10319,Chocolate Chip Oat Biscuit Breaks,Nairns,160 g,Czech Republic,2025-02-17,19.59,February,2025
REC-949874,10721,Milk Chocolate Nut,fin CARRE,100,Bulgaria,2025-09-20,18.32,September,2025
REC-859685,8583,Lindt Excellence Dark Orange Intense,Lindt,100 g,Austria,2024-03-05,17.95,March,2024
REC-157991,9251,Brioche tranchée nature ss additif,Harrys,680 g,France,2026-01-30,18.51,January,2026
REC-441880,13367,Pringles,Pringles,175 g,France,2025-04-23,14.67,April,2025
REC-220764,12019,Tortilla chips,Tesco,200g,Isle Of Man,2024-07-24,23.48,July,2024
REC-315928,9950,Mints,JD Gross Lidl,Subjective,Germany,2024-06-21,4.56,June,2024
REC-401196,13993,Pains au chocolat,Pasquier,Subjective,France,2025-06-04,13.16,June,2025
REC-274859,11967,Chèvre piment d'Espelette,Brets,125 g,France,2024-07-22,3.98,July,2024
REC-487510,11203,Raffaello,Ferrero,230g,Austria,2024-08-25,5.63,August,2024
REC-259397,12550,Mature Cheddar & Chive,Tyrells,Subjective,France,2025-10-16,24.99,October,2025
REC-289254,13814,raw fruit & nut bar,nakd,35 g,United Kingdom,2025-11-07,22.45,November,2025
REC-758050,13025,Oven Baked Sweet Potato Fries,Strong Roots,Subjective,France,2024-04-24,13.78,April,2024
REC-830455,7199,NESTLÉ DESSERT 70% Absolu 170g,NestlNestl DessertTablettes,170 g,France,2025-11-24,2.61,November,2025
REC-675513,12219,Tosta Rica,Cutara,570 g,France,2025-05-17,3.4,May,2025
REC-894378,9551,Crunchy canadian maple syrup,Nature Valley,210 gram,France,2025-11-30,15.06,November,2025
REC-712691,12721,Bio crackers,Lidl,200 g,France,2025-01-22,22.68,January,2025
REC-741000,9144,McVities Rich Tea Biscuits,McVities,300 g,United Kingdom,2024-03-01,22.32,March,2024
REC-253952,13821,Baiocchi nocciola snack mb,Barilla Mulino Bianco,336 g,France,2024-03-29,3.79,March,2024
REC-560612,12280,Intense Dark Chocolate 85% Cocoa Solids,Marks  Spencer,100 g e,France,2025-05-19,5.02,May,2025
REC-377992,13367,Tartines Craquantes Multi-Céréales,Cral bio,145 g,France,2024-11-23,19.21,November,2024
REC-766839,11640,Chocolat au lait feuilleté caramel,Poulain,95g,France,2024-11-14,5.33,November,2024
REC-400914,6909,Chocolate negro 0% azúcares añadidos 85% cacao,Notknown,100 g,Spain,2024-12-14,2.21,December,2024
REC-952850,14781,Chips de Sarrasin au Sel de Guerande,Brets,120 g e,France,2024-03-09,18.89,March,2024
REC-698801,10404,"BN - Strawberry Cookies, 285g (10oz",BN,285 g,Belgium,2024-06-12,6.24,June,2024
REC-555333,10657,Baked Sea Salt,Walkers,6 x 22g,United Kingdom,2024-10-09,20.35,October,2024
REC-692545,13969,Salt and Vinegar Flavour Rice and Corn Cakes,Notknown,117g,United Kingdom,2025-11-11,15.91,November,2025
REC-817214,6912,Bonbon à la Sève de Pin,Notknown,Subjective,Belgium,2024-07-18,20.13,July,2024
REC-786321,14062,La Barquette (chocolat,LU,Subjective,France,2024-10-18,4.25,October,2024
REC-460626,8289,Création Rocher Noir,Lindt,Subjective,France,2025-05-29,5.35,May,2025
REC-224080,10303,Scottish Rough Oatcakes,Savour Bakes,250 g,United Kingdom,2025-04-04,22.63,April,2025
REC-757953,10560,Pains au lait frais sans sucres ajoutés 350g,la boulangre,350 g,France,2025-06-10,16.21,June,2025
REC-115392,13265,Pomme de terre nature,Notknown,155 g,France,2025-09-17,14.11,September,2025
REC-892352,7611,all butter shortbread fingers,Tower Gate,210g,Czech Republic,2025-08-31,22.34,August,2025
REC-700666,5519,M&M's Cacahuètes - Pack familial,MMs Mars,550 g,France,2024-08-02,1.56,August,2024
REC-251272,10523,NESTLÉ DESSERT Corsé 200g,Nestl Nestl Dessert Tablettes,Subjective,France,2024-05-12,21.77,May,2024
REC-483324,12448,Digestive zero sin azúcares,Gulln,400 g,Andorra,2026-01-06,12.54,January,2026
REC-212204,12863,Hazelnut Butter Dark Chocolate,Hu,60 g,Spain,2024-09-07,12.32,September,2024
REC-540997,9547,Chips nature,Lays Lays,135 g,France,2025-06-15,10.28,June,2025
REC-448241,10128,Le Sablé pur beurre,Notknown,125 g (2 sachets x 8 biscuits,France,2024-06-30,4.96,June,2024
REC-402691,13147,Schokobons,Kinder,200g,Austria,2025-05-26,21.0,May,2025
REC-501265,13534,María dorada,Hacendado,400 g (2 x 200 g,Portugal,2025-06-01,7.0,June,2025
REC-132229,9786,BelVita Original Petit Déjeuner pépites de chocolat,LU belVita,300 g,Belgium,2025-10-12,17.3,October,2025
REC-482175,13507,Biscuits nappés de chocolat noir,Notknown,Subjective,France,2024-04-30,15.8,April,2024
REC-928352,7317,Berry Delight Bars,Nakd,"140 g, 4 barres",Belgium,2024-09-22,14.31,September,2024
REC-771515,9509,POM-BEAR Potato snacks,KP Snacks,13g,United Kingdom,2025-03-07,23.09,March,2025
REC-299670,11373,Aiguebelle Mini Chocolate,Aiguebelle,Subjective,France,2025-06-29,15.64,June,2025
REC-503591,5684,Organic Sesame Biscuits,Biscuiterie De LAbbaye Lidl Sondey,170 g,France,2025-12-30,14.5,December,2025
REC-620581,14477,Fourré Cacao sans sucres,Gerbl,185 g,France,2025-05-06,11.91,May,2025
REC-734098,13212,Kinder Maxi,Ferrero Kinder Mixte,231 g (11x21g,Belgium,2024-07-26,1.25,July,2024
REC-241923,10558,Lentil Chips - Sea Salt Flavour,Eat Real,113g,United Kingdom,2025-02-05,18.33,February,2025
REC-885440,14660,Vegetable chips,Deluxe,100g,Czech Republic,2024-07-06,3.74,July,2024
REC-647623,11437,Bono,Notknown,Subjective,Mexico,2024-09-25,4.12,September,2024
REC-113143,6277,Eyoo choc,Excelo,Subjective,Morocco,2024-02-09,20.01,February,2024
REC-656966,11976,Tobigo,Notknown,Subjective,Mexico,2025-10-01,21.5,October,2025
REC-693147,7455,Mon Cherie,Notknown,315g,Austria,2024-07-21,19.59,July,2024
REC-213879,14019,Top Original,Notknown,56 g,Morocco,2024-02-16,5.19,February,2024
REC-532547,8179,Chips saveur Poulet Braisé,Notknown,125 g,France,2024-06-05,8.46,June,2024
REC-273703,12815,Petit Déjeuner Chocolat,BelvitaLUMondelez,600 g e,Belgium,2024-07-29,21.43,July,2024
REC-875617,7677,The golden experience,FERRERO ROCHER,Subjective,France,2024-06-09,11.54,June,2024
REC-945353,9689,Biscuits Nutella B-ready x15 gaufrettes fourrées,Ferrero Nutella Bready,330 g,France,2025-08-17,20.81,August,2025
REC-628376,12803,Delichoc Milk Chocolate Cookies,Delacre y,150g,France,2024-02-24,20.19,February,2024
REC-721254,13262,Cherry Bakewell Oat Boosts,Graze,Subjective,United Kingdom,2024-11-25,23.98,November,2024
REC-669569,8846,Cream Crackers,Notknown,300g,United Kingdom,2025-10-06,20.16,October,2025
REC-332005,5142,Schoko-Bons,Kinder Ferrero,225 g,France,2025-04-07,21.09,April,2025
REC-661603,7838,Chocolate Extrafino 80% NOIR 0% azúcares añadidos,trapa,80g,Spain,2025-11-08,24.18,November,2025
REC-152568,11040,Harrys brioche tranchee pepites de chocolat sans additif 485g,Harrys,485 g,France,2026-01-30,15.38,January,2026
REC-283969,11603,Biscuit Chocolat Céréales,gerlinea,200g,France,2024-08-16,11.86,August,2024
REC-623742,10968,L'original noir,Cte dOr,200 g,France,2025-06-19,11.51,June,2025
REC-182020,11664,Prince goût tout Choco au blé complet,LU,300 g,France,2025-10-04,23.8,October,2025
REC-734828,14472,Sticks Bretzels d'Alsace L'original,Dr Oetker,300 g,France,2025-09-07,23.79,September,2025
REC-614213,7642,Lightly salted tortilla,LIDL,200g,France,2026-01-10,23.11,January,2026
REC-227715,14036,Biscuits Abricot Pistache,Gerbl,160 g,France,2024-06-16,21.09,June,2024
REC-350428,7250,Protein Peanut Butter Bar,Nkd,45 gram,France,2025-02-12,15.8,February,2025
REC-676463,10522,Ugandan dark chocolate,SainsburysSainsburys,100g,United Kingdom,2025-03-09,18.4,March,2025
REC-561676,13637,G DRAGIBUS SOFT HARIBO,Haribo,300g,France,2024-09-26,20.05,September,2024
REC-618587,8935,Dairy Milk,Cadbury,Subjective,United Kingdom,2024-02-05,9.44,February,2024
REC-310475,8391,chilli and lime protein nut crunch,graze,100g,United Kingdom,2025-10-20,9.31,October,2025
REC-560155,9783,Shortbread All Butter Fingers,Sainsburys,200 g,France,2025-12-18,8.94,December,2025
REC-828599,6831,Pérou grand cru Amazonas 70% note de fruits rouges,ETHIQUABLE,100 g,France,2025-07-14,20.08,July,2025
REC-383499,10074,Melts Cheese,Carrs,Subjective,France,2024-11-24,22.58,November,2024
REC-547341,14509,Cheetos Sticks Palitos,Notknown,27g,France,2024-10-10,12.9,October,2024
REC-336478,6989,Napolitain noir,Aiguebelle,Subjective,France,2024-02-24,11.85,February,2024
REC-852250,13816,Cracker épeautre et 3 graines,MATRE JEAN PIERRE,200g,France,2024-04-08,4.37,April,2024
REC-934945,14644,Duo Fourré Goût Chocolat Noisette,Belvita,"5x2 biscuits / 5×50,6 g = 253g",Belgium,2025-06-03,15.56,June,2025
REC-416538,8888,Le Moelleux,Ker Cadlac,500 g e,France,2024-06-04,5.5,June,2024
REC-105895,5408,Mini mix,Gulln,350 g,Algeria,2024-08-15,16.08,August,2024
REC-791744,11417,"Gran Cereale classico, Fiocchi d avena, farrone orzo",Gran Cereale,500g,Italy,2024-11-23,5.42,November,2024
REC-629664,10466,Lightly Salted Potato Chips,Kettle,25g,United Kingdom,2024-07-04,24.03,July,2024
REC-816334,9833,Tartelettes citron,Bonne Maman,125g (9 sachets,Belgium,2025-12-15,2.15,December,2025
REC-582703,9474,Grany Noisettes 5 céréales,LU,125 g,Belgium,2025-08-05,13.8,August,2025
REC-718810,7528,Pringles Hot & Spicy,PRINGLES,40 g,France,2025-04-03,8.98,April,2025
REC-612639,12948,Nutella B-ready,FerreroNutella bready,220 g,Austria,2025-11-29,1.09,November,2025
REC-864840,8774,Chocolat noir pâtissier,Nestl,Subjective,Finland,2024-09-12,24.04,September,2024
REC-368267,5524,Madeleines aux œufs de poules élevées en plein air,St Michel,600 g,France,2024-05-19,3.36,May,2024
REC-375286,8001,Crackers heudebert,HeudebertLUMondelez,250 g,France,2024-04-13,21.39,April,2024
REC-547576,6207,Crunchy Nut Bars with Peanuts & Chocolate,Eat Natural,3 x 45g,Belgium,2024-10-07,14.26,October,2024
REC-498844,6133,L'original lait,Notknown,200 g,Belgium,2024-12-18,5.4,December,2024
REC-200491,5023,Monaco,Notknown,Subjective,Belgium,2025-07-08,4.5,July,2025
REC-721496,12592,Gran Cereale Cioccolato,Gran Cereale,230 g,Italy,2024-12-14,8.07,December,2024
REC-985280,5564,Raw Fruit & Nut Bars - Salted Caramel,nkd,4 x 35 g,United Kingdom,2025-05-14,15.6,May,2025
REC-252231,6894,Madagascan Dark Chocolate,Extra Special Asda Extra Special,100 g,United Kingdom,2025-07-11,6.32,July,2025
REC-137791,6601,Barres protéinées aux chocolat et cranberries sans gluten,Nature Valley,4 x 40 g,Belgium,2025-01-03,6.96,January,2025
REC-526840,12072,Pains au lait au levain,Marque Repre pi dOr,350 g (x10,France,2025-03-08,2.57,March,2025
REC-402960,13277,Cream Crackers Original,Jacobs,Subjective,France,2025-08-30,4.7,August,2025
REC-420573,14732,Proper Corn Sea Salted Popcorn,Proper,70 gram,Belgium,2025-03-04,21.58,March,2025
REC-268750,10758,Peanut Butter Oat Bar,Deliciously Ella,50g,France,2025-03-16,1.63,March,2025
REC-260601,12016,Black Forest cherry dark chocolate,Montezumas,Subjective,France,2024-11-15,16.42,November,2024
REC-835443,8459,Doritos goût nature,Doritos,160g,France,2025-04-03,23.6,April,2025
REC-517074,5722,Bretzels d'Alsace maxi,Dr Oetker Ancel,200 g,France,2024-10-07,13.39,October,2024
